date,gas price,oil price,coal price,carbon price
2018-02-21 00:00:00,57.25,65.42,86.85,9.71
2018-02-22 00:00:00,60.8,66.39,87.98,9.87
2018-02-23 00:00:00,62.8,67.31,87.71,9.96
2018-02-26 00:00:00,65,67.5,85.29,9.78
2018-02-27 00:00:00,81,66.63,85.1,10.3
2018-02-28 00:00:00,115,65.78,85.04,10.26
2018-03-01 00:00:00,250,63.83,84.58,10.15
2018-03-02 00:00:00,225,64.37,84.65,10.3
2018-03-05 00:00:00,52.5,65.54,85.62,10.52
2018-03-06 00:00:00,52.85,65.79,85.14,10.63
2018-03-07 00:00:00,51.6,64.34,84.13,10.8
2018-03-08 00:00:00,52.25,63.61,82.79,11.28
2018-03-09 00:00:00,53.65,65.49,83.08,11.28
2018-03-12 00:00:00,72,64.95,81.38,11.25
2018-03-13 00:00:00,66.5,64.64,81.78,11.57
2018-03-14 00:00:00,58,64.89,81.12,11.32
2018-03-15 00:00:00,65.25,65.12,80.77,11.33
2018-03-16 00:00:00,52.4,66.21,79.88,11.32
2018-03-19 00:00:00,54,66.05,78.65,11.21
2018-03-20 00:00:00,57.5,67.42,80.6,11.7
2018-03-21 00:00:00,55.5,69.47,80.03,12.82
2018-03-22 00:00:00,54.8,68.91,78.42,12.51
2018-03-23 00:00:00,51.5,70.45,78.46,12.78
2018-03-26 00:00:00,47.4,70.12,78.06,13.16
2018-03-27 00:00:00,50.5,70.11,79.03,13.86
2018-03-28 00:00:00,49.5,69.53,80.12,13.17
2018-03-29 00:00:00,51.25,70.27,81.55,13.46
2018-03-30 00:00:00,51.25,70.27,81.55,13.46
2018-04-02 00:00:00,51.25,67.64,81.55,13.46
2018-04-03 00:00:00,48.35,68.12,82.03,13.48
2018-04-04 00:00:00,49.4,68.02,82,13.25
2018-04-05 00:00:00,49.6,68.33,82.76,12.83
2018-04-06 00:00:00,48.6,67.11,83.35,13.18
2018-04-09 00:00:00,50.5,68.65,84.63,13.53
2018-04-10 00:00:00,50.5,71.04,85.33,13.58
2018-04-11 00:00:00,53.5,72.06,86.86,13.66
2018-04-12 00:00:00,54.8,72.02,86.67,13.86
2018-04-13 00:00:00,55.25,72.58,87.28,14.25
2018-04-16 00:00:00,51.5,71.42,87.88,14.33
2018-04-17 00:00:00,49.35,71.58,85.6,14.07
2018-04-18 00:00:00,48.75,73.48,86.96,14.23
2018-04-19 00:00:00,51,73.78,88.39,13.81
2018-04-20 00:00:00,51,74.06,88.62,13.38
2018-04-23 00:00:00,50.75,74.71,88.94,13.22
2018-04-24 00:00:00,50.75,73.86,88.55,13.57
2018-04-25 00:00:00,51.25,74,89.64,13.61
2018-04-26 00:00:00,51.2,74.74,89.74,13.86
2018-04-27 00:00:00,53.25,74.64,90.38,13.93
2018-04-30 00:00:00,55,75.17,91.32,13.95
2018-05-01 00:00:00,52.75,73.13,91.08,13.76
2018-05-02 00:00:00,53.5,73.36,89.85,13.43
2018-05-03 00:00:00,52.3,73.62,90.1,13.33
2018-05-04 00:00:00,53.35,74.87,90.73,13.39
2018-05-07 00:00:00,53.35,76.17,90.73,14
2018-05-08 00:00:00,54,74.85,91.09,13.98
2018-05-09 00:00:00,53.2,77.21,91.82,14.4
2018-05-10 00:00:00,54.1,77.47,92.75,15.01
2018-05-11 00:00:00,54.5,77.12,93.75,15.03
2018-05-14 00:00:00,56.5,78.23,95.8,15.05
2018-05-15 00:00:00,55.4,78.43,94.87,14.73
2018-05-16 00:00:00,55.5,79.28,95.23,15.6
2018-05-17 00:00:00,58,79.3,96.46,15.74
2018-05-18 00:00:00,57,78.51,94.23,15.7
2018-05-21 00:00:00,57.25,79.22,95,16
2018-05-22 00:00:00,58.2,79.57,95.28,16.4
2018-05-23 00:00:00,57.5,79.8,94.23,16.47
2018-05-24 00:00:00,57.5,78.79,94.54,16.77
2018-05-25 00:00:00,57.5,76.44,92.69,16.49
2018-05-28 00:00:00,57.5,75.3,93.44,16.79
2018-05-29 00:00:00,58,75.39,93.6,16.77
2018-05-30 00:00:00,59.9,77.5,94.07,16.32
2018-05-31 00:00:00,61.5,77.59,93.36,15.38
2018-06-01 00:00:00,58.5,76.79,94,15.77
2018-06-04 00:00:00,59,75.29,95.78,16.64
2018-06-05 00:00:00,58.25,75.38,94.32,16.25
2018-06-06 00:00:00,57.2,75.36,93.74,16.45
2018-06-07 00:00:00,56.3,77.32,95.16,16.51
2018-06-08 00:00:00,56.3,76.46,95.16,16.34
2018-06-11 00:00:00,54.25,76.46,95.55,16.02
2018-06-12 00:00:00,55.45,75.88,96.75,15.69
2018-06-13 00:00:00,56.3,76.74,96.1,15.86
2018-06-14 00:00:00,56.2,75.94,95.9,15.46
2018-06-15 00:00:00,54.5,73.44,95.27,15.07
2018-06-18 00:00:00,55.25,75.34,95.45,15.14
2018-06-19 00:00:00,54.2,75.08,94.78,14.77
2018-06-20 00:00:00,53.75,74.74,93.17,15.01
2018-06-21 00:00:00,51.9,73.05,90.51,15.35
2018-06-22 00:00:00,53,75.55,90.71,15.65
2018-06-25 00:00:00,53,74.73,92.12,15.57
2018-06-26 00:00:00,53,76.31,92.63,15.57
2018-06-27 00:00:00,55.15,77.62,94.37,15.8
2018-06-28 00:00:00,54.525,77.85,94.18,15.55
2018-06-29 00:00:00,53.5,79.44,95.46,15.53
2018-07-02 00:00:00,54.5,77.3,96.07,15.63
2018-07-03 00:00:00,56.4,77.76,97.16,15.66
2018-07-04 00:00:00,56.7,78.24,97.4,16.08
2018-07-05 00:00:00,57.15,77.39,97.41,16.25
2018-07-06 00:00:00,57.4,77.11,96.86,16.28
2018-07-09 00:00:00,59.5,78.07,98.48,16.57
2018-07-10 00:00:00,59.05,78.86,98.55,16.65
2018-07-11 00:00:00,58.2,73.4,98.66,16.92
2018-07-12 00:00:00,57.25,74.45,96.05,16.69
2018-07-13 00:00:00,58,75.33,94.49,16.66
2018-07-16 00:00:00,57.23,71.84,93.83,16.54
2018-07-17 00:00:00,57.23,72.16,93.34,16.68
2018-07-18 00:00:00,57.23,72.9,95.2,17.01
2018-07-19 00:00:00,57.23,72.58,94.5,17.47
2018-07-20 00:00:00,57.23,73.07,92.37,17.71
2018-07-23 00:00:00,57.23,73.06,92.88,18.05
2018-07-24 00:00:00,57.23,73.44,93.85,17.82
2018-07-25 00:00:00,57.23,73.93,94.1,18.07
2018-07-26 00:00:00,57.55,74.54,93.06,18.02
2018-07-27 00:00:00,57.5,74.29,93.19,17.86
2018-07-30 00:00:00,58.75,74.97,93.26,17.77
2018-07-31 00:00:00,57.8,74.25,93.47,18.14
2018-08-01 00:00:00,57.6,72.39,92.74,18.52
2018-08-02 00:00:00,58.15,73.45,92.16,18.36
2018-08-03 00:00:00,59.25,73.21,92,18.41
2018-08-06 00:00:00,58.75,73.75,93.25,18.29
2018-08-07 00:00:00,59.2,74.65,93.85,18.22
2018-08-08 00:00:00,58.5,72.28,92.27,18.08
2018-08-09 00:00:00,58.8,72.07,92.64,18.28
2018-08-10 00:00:00,58.7,72.81,92.74,18.56
2018-08-13 00:00:00,61.55,72.61,93.22,18.75
2018-08-14 00:00:00,60.5,72.46,93.45,18.84
2018-08-15 00:00:00,59.8,70.76,92.21,18.78
2018-08-16 00:00:00,61,71.43,92.16,18.69
2018-08-17 00:00:00,62.4,71.83,93.52,18.84
2018-08-20 00:00:00,63,72.21,93.08,19.2
2018-08-21 00:00:00,64,72.63,92.58,20.04
2018-08-22 00:00:00,63.75,74.78,92.86,20.55
2018-08-23 00:00:00,65.9,74.73,93.14,21.18
2018-08-24 00:00:00,66,75.82,94.16,21.52
2018-08-27 00:00:00,66,76.21,94.66,22.16
2018-08-28 00:00:00,68.4,75.95,95.26,21.57
2018-08-29 00:00:00,69.75,77.14,96.99,21.92
2018-08-30 00:00:00,69.7,77.77,94.76,22
2018-08-31 00:00:00,69.1,77.42,95.35,21.91
2018-09-03 00:00:00,70.5,78.15,96.43,20.98
2018-09-04 00:00:00,71.5,78.17,97.43,20.91
2018-09-05 00:00:00,72.25,77.27,98.96,21.12
2018-09-06 00:00:00,73.6,76.5,99.26,22.23
2018-09-07 00:00:00,74.75,76.83,99.13,24
2018-09-10 00:00:00,77.1,77.37,101.07,26.08
2018-09-11 00:00:00,75.5,79.06,101.83,25.06
2018-09-12 00:00:00,73.5,79.74,101.21,23.82
2018-09-13 00:00:00,70.5,78.18,100.56,19.72
2018-09-14 00:00:00,70.7,78.09,100.46,20.85
2018-09-17 00:00:00,72.5,78.05,101.08,21.84
2018-09-18 00:00:00,71.4,79.03,99.76,21.13
2018-09-19 00:00:00,74.5,79.4,101.08,22.39
2018-09-20 00:00:00,75.6,78.7,101.04,23.01
2018-09-21 00:00:00,78.25,78.8,101.36,23.15
2018-09-24 00:00:00,79.25,81.2,102.22,23.53
2018-09-25 00:00:00,78,81.87,101.25,22.47
2018-09-26 00:00:00,75.5,81.34,101.54,21.46
2018-09-27 00:00:00,72.25,81.72,101.1,22.04
2018-09-28 00:00:00,72.5,82.72,101.93,22.49
2018-10-01 00:00:00,71,84.98,103.37,22.76
2018-10-02 00:00:00,70.75,84.8,102.96,22.41
2018-10-03 00:00:00,70.45,86.29,103.79,22.63
2018-10-04 00:00:00,71.5,84.58,103.71,22.85
2018-10-05 00:00:00,71.8,84.16,103.59,23.74
2018-10-08 00:00:00,68.35,83.91,102.5,23.8
2018-10-09 00:00:00,68.05,85,101.32,22.62
2018-10-10 00:00:00,66,83.09,99.36,20.98
2018-10-11 00:00:00,62.15,80.26,98.19,21.25
2018-10-12 00:00:00,67.5,80.43,99.34,21.67
2018-10-15 00:00:00,69,80.78,99.2,19.64
2018-10-16 00:00:00,67.25,81.41,100.28,20.28
2018-10-17 00:00:00,63.5,80.05,100,20.2
2018-10-18 00:00:00,66.6,79.29,101.11,20.75
2018-10-19 00:00:00,68.5,79.78,102,20.69
2018-10-22 00:00:00,63,79.83,101.8,19.87
2018-10-23 00:00:00,60.5,76.44,101.26,20
2018-10-24 00:00:00,64.55,76.17,101.18,20.37
2018-10-25 00:00:00,65.5,76.89,100.3,19.79
2018-10-26 00:00:00,63,77.62,99.05,18.99
2018-10-29 00:00:00,66.2,77.34,99.54,17.31
2018-10-30 00:00:00,65.45,75.91,98.5,16.63
2018-10-31 00:00:00,62.1,75.47,97.55,17.07
2018-11-01 00:00:00,61.75,72.89,95.26,16.26
2018-11-02 00:00:00,61.85,72.83,96.67,17.8
2018-11-05 00:00:00,60.6,73.17,95.01,18
2018-11-06 00:00:00,61,72.13,93.75,18.41
2018-11-07 00:00:00,62.25,72.07,95.1,19.49
2018-11-08 00:00:00,63,70.65,93.45,20.46
2018-11-09 00:00:00,61,70.18,92.49,20.38
2018-11-12 00:00:00,65.25,70.12,93.15,21.43
2018-11-13 00:00:00,67.5,65.47,92.11,21.05
2018-11-14 00:00:00,67.4,66.12,89.4,20.65
2018-11-15 00:00:00,71.3,66.62,90.73,19.94
2018-11-16 00:00:00,66.75,66.76,88.74,20.04
2018-11-19 00:00:00,64.25,66.79,88.04,19.84
2018-11-20 00:00:00,65.5,62.53,87.87,20.36
2018-11-21 00:00:00,66.1,63.48,87.6,21.42
2018-11-22 00:00:00,66.15,62.6,87.98,21.85
2018-11-23 00:00:00,65.65,58.8,87.05,21.11
2018-11-26 00:00:00,64.5,60.48,88.52,20.72
2018-11-27 00:00:00,66.2,60.21,89.54,20.49
2018-11-28 00:00:00,62.25,58.76,89.6,20.18
2018-11-29 00:00:00,63.7,59.51,90.72,20.91
2018-11-30 00:00:00,63.4,58.71,90.75,21.38
2018-12-03 00:00:00,66.575,61.69,90.85,21.55
2018-12-04 00:00:00,64.4,62.08,91.33,21.64
2018-12-05 00:00:00,63.8,61.56,91.4,20.57
2018-12-06 00:00:00,61.3,60.06,91.85,20.89
2018-12-07 00:00:00,59.15,61.67,92.06,21.2
2018-12-10 00:00:00,63.8,59.97,92.41,21.76
2018-12-11 00:00:00,63.1,60.2,93.08,21.06
2018-12-12 00:00:00,64,60.15,93.59,22.4
2018-12-13 00:00:00,65.75,61.45,94.31,23.24
2018-12-14 00:00:00,67.25,60.28,94.8,24.3
2018-12-17 00:00:00,66.7,59.61,95.05,25.19
2018-12-18 00:00:00,64.75,56.26,94.66,24.93
2018-12-19 00:00:00,65.6,57.24,94.36,25.19
2018-12-20 00:00:00,67.1,54.35,94.01,25.07
2018-12-21 00:00:00,67,53.82,93.89,25.52
2018-12-24 00:00:00,66,50.47,93.86,25.76
2018-12-25 00:00:00,66,54.47,93.86,25.76
2018-12-26 00:00:00,66,54.47,93.86,25.76
2018-12-27 00:00:00,62,52.16,92.97,25.6
2018-12-28 00:00:00,58,52.2,93.04,25.54
2018-12-31 00:00:00,53,53.8,92.66,25.58
2019-01-01 00:00:00,53,53.8,92.66,25.58
2019-01-02 00:00:00,62,54.91,87.05,25.86
2019-01-03 00:00:00,60.3,55.95,86.05,23.83
2019-01-04 00:00:00,61.4,57.06,86.31,24.23
2019-01-07 00:00:00,56.25,57.33,85.75,22.75
2019-01-08 00:00:00,59,58.72,86.05,23.33
2019-01-09 00:00:00,58.8,61.44,86.85,22.51
2019-01-10 00:00:00,57.5,61.68,86.9,22.59
2019-01-11 00:00:00,58.5,60.48,87.31,23.21
2019-01-14 00:00:00,57,58.99,86.95,23.02
2019-01-15 00:00:00,58.3,60.64,88.1,23.09
2019-01-16 00:00:00,58.25,61.32,89.74,23.88
2019-01-17 00:00:00,62.025,61.18,91,24.13
2019-01-18 00:00:00,61,62.7,91.85,25.33
2019-01-21 00:00:00,57.6,62.74,91.4,24.93
2019-01-22 00:00:00,58.85,61.5,92.4,25.65
2019-01-23 00:00:00,59.75,61.14,92.24,25.18
2019-01-24 00:00:00,57.25,61.09,91.2,24.54
2019-01-25 00:00:00,54.7,61.64,91.25,24.39
2019-01-28 00:00:00,55.2,59.93,91.5,23.2
2019-01-29 00:00:00,55.25,61.32,90.9,23.84
2019-01-30 00:00:00,54.5,61.65,91.55,23.48
2019-01-31 00:00:00,53.4,61.89,91.01,22.71
2019-02-01 00:00:00,51.35,62.75,89.25,22.39
2019-02-04 00:00:00,51.3,62.51,88,23.48
2019-02-05 00:00:00,51.2,61.98,86.8,23.6
2019-02-06 00:00:00,50.8,62.69,87.75,24.12
2019-02-07 00:00:00,50.85,61.63,85.31,23.91
2019-02-08 00:00:00,48.5,62.1,83.8,22.79
2019-02-11 00:00:00,48,61.51,83.35,22.82
2019-02-12 00:00:00,48,62.42,82.7,21.12
2019-02-13 00:00:00,47.55,63.61,84.25,21.35
2019-02-14 00:00:00,47.3,64.57,82.89,20.2
2019-02-15 00:00:00,46.8,66.25,84.45,20.84
2019-02-18 00:00:00,45.9,66.5,85,20.41
2019-02-19 00:00:00,46.5,66.45,84.75,20.62
2019-02-20 00:00:00,46.875,67.08,85.6,20.89
2019-02-21 00:00:00,44.7,67.07,84.2,19.2
2019-02-22 00:00:00,45,67.12,84.1,19.33
2019-02-25 00:00:00,43.5,64.76,84,19.62
2019-02-26 00:00:00,43.4,65.21,84.55,20.03
2019-02-27 00:00:00,45,66.39,85.2,21.65
2019-02-28 00:00:00,44.6,66.03,85.75,22.07
2019-03-01 00:00:00,43.75,65.07,85.85,22.67
2019-03-04 00:00:00,43.95,65.67,86.9,23.51
2019-03-05 00:00:00,43.9,65.86,84.85,23.33
2019-03-06 00:00:00,42.5,65.99,83.55,22.53
2019-03-07 00:00:00,42.9,66.3,83.8,23.68
2019-03-08 00:00:00,43,65.74,81.74,23.44
2019-03-11 00:00:00,42.1,66.58,81.3,22.69
2019-03-12 00:00:00,40.8,66.67,81.5,22.72
2019-03-13 00:00:00,39.55,67.55,80.49,22.67
2019-03-14 00:00:00,39.15,67.23,81.5,23.14
2019-03-15 00:00:00,38.15,67.16,79.61,22.85
2019-03-18 00:00:00,38.45,67.54,80.3,22.2
2019-03-19 00:00:00,37.75,67.61,79.6,21.48
2019-03-20 00:00:00,37.85,68.5,80,21.99
2019-03-21 00:00:00,37.05,67.86,79.15,21.28
2019-03-22 00:00:00,36.85,67.03,78.9,21
2019-03-25 00:00:00,35.35,67.21,78.85,21.26
2019-03-26 00:00:00,36,67.97,79.8,21.87
2019-03-27 00:00:00,37.5,67.83,79.6,22.17
2019-03-28 00:00:00,36,67.82,78.35,22.58
2019-03-29 00:00:00,34.7,68.39,77.9,21.86
2019-04-01 00:00:00,33.5,69.01,77.65,22.23
2019-04-02 00:00:00,31.6,69.37,76.44,22.32
2019-04-03 00:00:00,34,69.31,76.09,23.48
2019-04-04 00:00:00,34.6,69.4,77.65,24.74
2019-04-05 00:00:00,41,70.34,79.6,24.92
2019-04-08 00:00:00,38.75,71.1,79.55,24.62
2019-04-09 00:00:00,43.975,70.61,79.7,25.84
2019-04-10 00:00:00,41.5,71.73,79.44,26.43
2019-04-11 00:00:00,40.75,70.83,80.2,27.64
2019-04-12 00:00:00,39.65,71.55,80.2,26.89
2019-04-15 00:00:00,37.5,71.18,79.16,27.12
2019-04-16 00:00:00,36.75,71.72,78.8,27.31
2019-04-17 00:00:00,36.5,71.62,80.36,27.77
2019-04-18 00:00:00,35.3,71.97,78.56,27.19
2019-04-19 00:00:00,35.3,71.97,78.56,27.19
2019-04-22 00:00:00,35.3,74.04,78.56,27.19
2019-04-23 00:00:00,26,74.51,80.25,27.83
2019-04-24 00:00:00,31.25,74.57,79.3,27.69
2019-04-25 00:00:00,32.25,74.35,79,27.58
2019-04-26 00:00:00,32,72.15,78.9,26.15
2019-04-29 00:00:00,34.05,72.04,78.05,26.65
2019-04-30 00:00:00,34.6,72.8,78.6,26.56
2019-05-01 00:00:00,32.35,72.18,78.1,26.05
2019-05-02 00:00:00,34.6,70.75,78.55,24.96
2019-05-03 00:00:00,34.5,70.85,79.85,25.47
2019-05-06 00:00:00,34.5,71.24,79.6,25.62
2019-05-07 00:00:00,32.9,69.88,78.9,26.68
2019-05-08 00:00:00,35.6,70.37,79.43,27.19
2019-05-09 00:00:00,39.25,70.39,78.25,26.77
2019-05-10 00:00:00,38.5,70.62,78.47,25.88
2019-05-13 00:00:00,31.3,70.23,77.2,25.28
2019-05-14 00:00:00,31,71.24,77.95,26.13
2019-05-15 00:00:00,31,71.77,77.9,26.22
2019-05-16 00:00:00,30,72.62,76.3,25.81
2019-05-17 00:00:00,30.75,72.21,75.6,25.23
2019-05-20 00:00:00,31.25,71.97,74,25.43
2019-05-21 00:00:00,29,72.18,75.29,25.62
2019-05-22 00:00:00,30.5,70.99,75.19,26.61
2019-05-23 00:00:00,29.25,67.76,74.2,26.3
2019-05-24 00:00:00,29.35,68.69,73.95,25.72
2019-05-27 00:00:00,29.35,70.11,73.95,25.83
2019-05-28 00:00:00,30.25,70.11,73.1,25.73
2019-05-29 00:00:00,29.25,69.45,72.15,25.78
2019-05-30 00:00:00,27.6,66.87,71.1,25.55
2019-05-31 00:00:00,26.5,64.49,69.8,24.71
2019-06-03 00:00:00,26.05,61.28,69.05,24.01
2019-06-04 00:00:00,29.2,61.97,69.9,24.84
2019-06-05 00:00:00,28.1,60.63,69.05,24.54
2019-06-06 00:00:00,27.7,61.67,70.1,24.28
2019-06-07 00:00:00,28.2,63.29,71.4,24.82
2019-06-10 00:00:00,30.2,62.29,72.5,25.52
2019-06-11 00:00:00,29.35,62.29,70.7,25.29
2019-06-12 00:00:00,28.9,59.97,69.15,25.11
2019-06-13 00:00:00,30.75,61.31,69.75,25.25
2019-06-14 00:00:00,28.85,62.01,68.55,25.35
2019-06-17 00:00:00,31,60.94,68.95,25.32
2019-06-18 00:00:00,30.8,62.14,68.75,25.42
2019-06-19 00:00:00,28.4,61.82,68.15,25.27
2019-06-20 00:00:00,27.5,64.45,70.45,25.41
2019-06-21 00:00:00,27.25,65.2,70.5,25.61
2019-06-24 00:00:00,28.1,64.86,70.75,26.69
2019-06-25 00:00:00,25.25,65.05,70.3,26.74
2019-06-26 00:00:00,25.5,66.49,70.25,27.73
2019-06-27 00:00:00,24.4,66.55,69.9,27.23
2019-06-28 00:00:00,24,66.55,70.61,26.61
2019-07-01 00:00:00,26.25,65.06,70.5,27.26
2019-07-02 00:00:00,27.8,62.4,69.85,27.06
2019-07-03 00:00:00,27.2,63.82,70.46,26.85
2019-07-04 00:00:00,26.65,63.3,73.15,26.36
2019-07-05 00:00:00,30,64.23,73.35,26.73
2019-07-08 00:00:00,31.4,64.11,73.8,27.17
2019-07-09 00:00:00,32,64.16,72.8,26.92
2019-07-10 00:00:00,31.5,67.01,74.25,28.58
2019-07-11 00:00:00,35.75,66.52,74.3,28.68
2019-07-12 00:00:00,35.25,66.72,74.05,29.19
2019-07-15 00:00:00,38.2,66.48,73.85,29.45
2019-07-16 00:00:00,33,64.35,73.25,28.88
2019-07-17 00:00:00,30.7,63.66,74,28.88
2019-07-18 00:00:00,30.2,61.93,74.06,28.18
2019-07-19 00:00:00,29.45,62.47,75.4,29.29
2019-07-22 00:00:00,27.5,63.26,75.6,29.39
2019-07-23 00:00:00,27.5,63.83,76,30.2
2019-07-24 00:00:00,27.7,63.18,74.84,29.57
2019-07-25 00:00:00,27.7,63.39,75,29.39
2019-07-26 00:00:00,27.4,63.46,74.2,28.66
2019-07-29 00:00:00,27.1,63.71,73.85,28.78
2019-07-30 00:00:00,26.45,64.72,73.34,28.25
2019-07-31 00:00:00,27.8,65.17,73.07,28.33
2019-08-01 00:00:00,30.3,60.5,73.92,29.78
2019-08-02 00:00:00,31.8,61.89,73.08,29.59
2019-08-05 00:00:00,29,59.81,71.54,29.02
2019-08-06 00:00:00,25.5,58.94,70.43,28.71
2019-08-07 00:00:00,26.7,56.23,70.15,28.57
2019-08-08 00:00:00,26.6,57.38,70.27,28.82
2019-08-09 00:00:00,29.6,58.53,70.05,28.41
2019-08-12 00:00:00,30.15,58.57,69.76,26.98
2019-08-13 00:00:00,30.5,61.3,70.36,27.38
2019-08-14 00:00:00,28.5,59.48,69.86,27.19
2019-08-15 00:00:00,27,58.23,68.71,26.26
2019-08-16 00:00:00,26.525,58.64,67.91,26.23
2019-08-19 00:00:00,25.6,59.74,68.18,26.84
2019-08-20 00:00:00,28.05,60.03,68.5,26.53
2019-08-21 00:00:00,27.15,60.3,67.84,26.29
2019-08-22 00:00:00,29,59.92,67.64,25.93
2019-08-23 00:00:00,26,59.34,66.68,25.36
2019-08-26 00:00:00,26,58.7,66.7,26.09
2019-08-27 00:00:00,28.25,59.51,66.26,25.67
2019-08-28 00:00:00,27.5,60.49,66.14,26.26
2019-08-29 00:00:00,27.1,61.08,66.59,26.7
2019-08-30 00:00:00,26.5,60.43,66.27,26.57
2019-09-02 00:00:00,17.76,58.66,66.35,25.43
2019-09-03 00:00:00,20.4,58.26,67.32,25.47
2019-09-04 00:00:00,19.2,60.7,67,25.74
2019-09-05 00:00:00,19.6,60.95,67.77,25.74
2019-09-06 00:00:00,23.45,61.54,67.88,25.29
2019-09-09 00:00:00,25.8,62.59,67.77,25.24
2019-09-10 00:00:00,26,62.38,68.81,26.94
2019-09-11 00:00:00,25,60.81,68.4,26.49
2019-09-12 00:00:00,27.4,60.38,69.05,26.66
2019-09-13 00:00:00,32.75,60.22,69.14,26.61
2019-09-16 00:00:00,31.35,69.02,70.77,27.28
2019-09-17 00:00:00,29.6,64.55,70.33,26.46
2019-09-18 00:00:00,26.5,63.6,70.03,25.68
2019-09-19 00:00:00,25.3,64.4,69.85,26.18
2019-09-20 00:00:00,23.6,64.28,70.32,26.78
2019-09-23 00:00:00,25,64.77,69.84,26.04
2019-09-24 00:00:00,26.5,63.1,68.6,25.77
2019-09-25 00:00:00,25.275,62.39,67.8,25.45
2019-09-26 00:00:00,24.6,62.74,68.6,25.88
2019-09-27 00:00:00,26.35,61.91,68.87,25.54
2019-09-30 00:00:00,24,60.78,69.07,24.96
2019-10-01 00:00:00,26.5,58.89,68.95,25.26
2019-10-02 00:00:00,27,57.69,68.11,24.4
2019-10-03 00:00:00,31.2,57.71,68.2,23.45
2019-10-04 00:00:00,28,58.37,69.31,23.16
2019-10-07 00:00:00,25.8,58.35,70.88,23.61
2019-10-08 00:00:00,25.65,58.24,71.85,22.74
2019-10-09 00:00:00,22,58.32,71.71,22.85
2019-10-10 00:00:00,22.2,59.1,71.26,23.45
2019-10-11 00:00:00,22.3,60.51,71.31,24.63
2019-10-14 00:00:00,29.65,59.35,71.51,24.34
2019-10-15 00:00:00,29,58.74,71.21,25.9
2019-10-16 00:00:00,27.675,59.42,70.83,26.49
2019-10-17 00:00:00,26.5,59.91,70.46,26.25
2019-10-18 00:00:00,28.75,59.42,71.38,26.07
2019-10-21 00:00:00,23.5,58.96,71.42,26.11
2019-10-22 00:00:00,25,59.7,71.3,25.84
2019-10-23 00:00:00,28,61.17,70.21,24.93
2019-10-24 00:00:00,28,61.67,70,25.62
2019-10-25 00:00:00,26.75,62.02,69.38,25.14
2019-10-28 00:00:00,26,61.57,68.71,25.29
2019-10-29 00:00:00,26.7,61.59,68.38,25.61
2019-10-30 00:00:00,22.9,60.61,68.28,26.16
2019-10-31 00:00:00,21.5,60.23,68.45,25.77
2019-11-01 00:00:00,28,61.69,69.08,25.44
2019-11-04 00:00:00,30.75,62.13,69.12,25.78
2019-11-05 00:00:00,33,62.96,70.25,25.66
2019-11-06 00:00:00,34.3,61.74,70,24.94
2019-11-07 00:00:00,35.7,62.29,69.96,25.08
2019-11-08 00:00:00,38,62.51,69.46,24.98
2019-11-11 00:00:00,33,62.18,69.05,25.06
2019-11-12 00:00:00,38.5,62.06,69.99,24.25
2019-11-13 00:00:00,38.75,62.37,69.91,24.53
2019-11-14 00:00:00,39.2,62.28,70.2,24.1
2019-11-15 00:00:00,38.6,63.3,70.4,23.99
2019-11-18 00:00:00,39,62.44,70.79,23.53
2019-11-19 00:00:00,39.75,60.91,71.25,23.58
2019-11-20 00:00:00,40,62.4,71.32,24.16
2019-11-21 00:00:00,41.75,63.97,71.43,24.08
2019-11-22 00:00:00,42,63.39,71.68,24.72
2019-11-25 00:00:00,42.85,63.65,70.68,24.58
2019-11-26 00:00:00,41,64.27,70.82,24.53
2019-11-27 00:00:00,41.4,64.06,70.67,25.26
2019-11-28 00:00:00,41.35,63.87,71.07,25.15
2019-11-29 00:00:00,40.9,62.43,72.05,25.36
2019-12-02 00:00:00,39.25,60.92,71.95,24.47
2019-12-03 00:00:00,37.75,60.82,72.22,24.15
2019-12-04 00:00:00,35.5,63,71.69,24.9
2019-12-05 00:00:00,33.35,63.39,71.73,24.85
2019-12-06 00:00:00,34,64.39,71.06,25.1
2019-12-09 00:00:00,34.2,64.25,71.48,25.3
2019-12-10 00:00:00,32.75,64.34,71.24,25.11
2019-12-11 00:00:00,32.3,63.72,70.88,24.65
2019-12-12 00:00:00,36,64.2,71.18,25.25
2019-12-13 00:00:00,32.4,65.22,70.29,24.17
2019-12-16 00:00:00,33,65.34,70.2,25.01
2019-12-17 00:00:00,32.9,66.1,70.25,26.07
2019-12-18 00:00:00,32.45,66.17,69.8,26.58
2019-12-19 00:00:00,32.45,66.54,69.93,26.85
2019-12-20 00:00:00,33.5,66.14,69.57,26.67
2019-12-23 00:00:00,29.4,66.39,70.1,26.54
2019-12-24 00:00:00,27.5,67.2,70.28,26.08
2019-12-25 00:00:00,27.5,67.92,70.28,26.08
2019-12-26 00:00:00,27.5,67.92,70.28,26.08
2019-12-27 00:00:00,27.5,68.16,71.13,26.7
2019-12-30 00:00:00,30.65,68.44,70.7,25.09
2019-12-31 00:00:00,30.1,66,70.91,24.64
2020-01-01 00:00:00,30.1,66,70.91,24.64
2020-01-02 00:00:00,27.4,66.25,70.02,24.39
2020-01-03 00:00:00,29.1,68.6,70.68,24.98
2020-01-06 00:00:00,29.45,68.91,70.88,24.23
2020-01-07 00:00:00,28,68.27,74.48,24.55
